Date,SP500_TR,STOXX50_TR
2015-05-14,3912.52001953125,36.720001220703125
2015-05-15,3915.989990234375,36.459999084472656
2015-05-18,3928.14990234375,36.685001373291016
2015-05-19,3926.409912109375,37.470001220703125
2015-05-20,3923.179931640625,37.64500045776367
2015-05-21,3932.89990234375,37.724998474121094
2015-05-22,3924.159912109375,37.68000030517578
2015-05-26,3883.8798828125,37.18000030517578
2015-05-27,3920.110107421875,37.709999084472656
2015-05-28,3915.820068359375,37.43000030517578
2015-05-29,3891.179931640625,36.625
2015-06-01,3899.590087890625,36.63999938964844
2015-06-02,3895.85009765625,36.53499984741211
2015-06-03,3904.830078125,36.72999954223633
2015-06-04,3871.22998046875,36.459999084472656
2015-06-05,3865.830078125,35.95000076293945
2015-06-08,3841.449951171875,35.6150016784668
2015-06-09,3843.159912109375,35.494998931884766
2015-06-10,3889.699951171875,36.21500015258789
2015-06-11,3897.590087890625,36.52000045776367
2015-06-12,3870.56005859375,35.9900016784668
2015-06-15,3852.75,35.119998931884766
2015-06-16,3874.72998046875,35.275001525878906
2015-06-17,3882.489990234375,35.0099983215332
2015-06-18,3921.429931640625,35.220001220703125
2015-06-19,3900.639892578125,35.314998626708984
2015-06-22,3924.409912109375,36.790000915527344
2015-06-23,3927.22998046875,37.07500076293945
2015-06-24,3898.469970703125,36.91999816894531
2015-06-25,3887.0400390625,36.875
2015-06-26,3886.2099609375,37.0
2015-06-29,3805.5,35.43000030517578
2015-06-30,3815.85009765625,35.05500030517578
2015-07-01,3843.260009765625,35.70500183105469
2015-07-02,3842.06005859375,35.3849983215332
2015-07-03,3842.06005859375,35.244998931884766
2015-07-06,3827.35009765625,34.43000030517578
2015-07-07,3850.659912109375,33.720001220703125
2015-07-08,3787.669921875,34.029998779296875
2015-07-09,3796.260009765625,34.95000076293945
2015-07-10,3843.10009765625,36.10499954223633
2015-07-13,3885.969970703125,36.685001373291016
2015-07-14,3903.31005859375,36.904998779296875
2015-07-15,3900.5,37.10499954223633
2015-07-16,3931.85009765625,37.60499954223633
2015-07-17,3936.219970703125,37.52000045776367
2015-07-20,3939.35009765625,37.70000076293945
2015-07-21,3922.699951171875,37.27000045776367
2015-07-22,3913.75,37.20000076293945
2015-07-23,3891.7900390625,37.154998779296875
2015-07-24,3850.14990234375,36.810001373291016
2015-07-27,3827.929931640625,35.92499923706055
2015-07-28,3875.3701171875,36.345001220703125
2015-07-29,3904.2099609375,36.540000915527344
2015-07-30,3904.639892578125,36.6150016784668
2015-07-31,3895.800048828125,36.834999084472656
2015-08-03,3885.070068359375,37.154998779296875
2015-08-04,3876.43994140625,37.04499816894531
2015-08-05,3889.989990234375,37.595001220703125
2015-08-06,3860.919921875,37.5
2015-08-07,3849.9599609375,37.20500183105469
2015-08-10,3899.360107421875,37.595001220703125
2015-08-11,3862.81005859375,36.904998779296875
2015-08-12,3867.3701171875,35.64500045776367
2015-08-13,3863.030029296875,35.97999954223633
2015-08-14,3878.159912109375,35.709999084472656
2015-08-17,3899.10009765625,35.76499938964844
2015-08-18,3889.60009765625,35.75
2015-08-19,3857.739990234375,35.064998626708984
2015-08-20,3776.360107421875,34.310001373291016
2015-08-21,3656.669921875,33.20000076293945
2015-08-24,3512.64990234375,31.469999313354492
2015-08-25,3465.18994140625,32.96500015258789
2015-08-26,3600.72998046875,32.45000076293945
2015-08-27,3688.60009765625,33.630001068115234
2015-08-28,3691.300048828125,33.630001068115234
2015-08-31,3660.75,33.45000076293945
2015-09-01,3552.64990234375,32.61000061035156
2015-09-02,3618.25,32.685001373291016
2015-09-03,3622.659912109375,33.45500183105469
2015-09-04,3567.409912109375,32.5
2015-09-07,3567.409912109375,32.71500015258789
2015-09-08,3657.320068359375,33.04499816894531
2015-09-09,3606.800048828125,33.439998626708984
2015-09-10,3626.139892578125,32.959999084472656
2015-09-11,3643.5400390625,32.650001525878906
2015-09-14,3628.8701171875,32.435001373291016
2015-09-15,3675.47998046875,32.20500183105469
2015-09-16,3707.6201171875,32.630001068115234
2015-09-17,3698.739990234375,32.650001525878906
2015-09-18,3638.989990234375,31.645000457763672
2015-09-21,3655.639892578125,31.96500015258789
2015-09-22,3610.699951171875,30.860000610351562
2015-09-23,3603.489990234375,30.920000076293945
2015-09-24,3591.3701171875,30.295000076293945
2015-09-25,3589.7099609375,31.264999389648438
2015-09-28,3498.610107421875,30.520000457763672
2015-09-29,3503.1298828125,30.399999618530273
2015-09-30,3570.169921875,31.114999771118164
2015-10-01,3577.469970703125,30.84000015258789
2015-10-02,3629.0400390625,31.03499984741211
2015-10-05,3695.610107421875,32.03499984741211
2015-10-06,3682.330078125,32.30500030517578
2015-10-07,3713.360107421875,32.375
2015-10-08,3746.1201171875,32.42499923706055
2015-10-09,3748.9599609375,32.625
2015-10-12,3753.72998046875,32.599998474121094
2015-10-13,3728.47998046875,32.36000061035156
2015-10-14,3711.110107421875,32.05500030517578
2015-10-15,3766.429931640625,32.52000045776367
2015-10-16,3783.639892578125,32.790000915527344
2015-10-19,3784.719970703125,32.8650016784668
2015-10-20,3779.43994140625,32.70000076293945
2015-10-21,3757.909912109375,32.875
2015-10-22,3820.489990234375,33.70000076293945
2015-10-23,3862.64990234375,34.39500045776367
2015-10-26,3855.2900390625,34.31999969482422
2015-10-27,3845.449951171875,33.959999084472656
2015-10-28,3891.340087890625,34.349998474121094
2015-10-29,3890.0400390625,34.29999923706055
2015-10-30,3871.330078125,34.31999969482422
2015-11-02,3917.300048828125,34.4900016784668
2015-11-03,3928.050048828125,34.599998474121094
2015-11-04,3915.52001953125,34.525001525878906
2015-11-05,3911.889892578125,34.654998779296875
2015-11-06,3910.97998046875,34.83000183105469
2015-11-09,3873.3701171875,34.32500076293945
2015-11-10,3880.22998046875,34.435001373291016
2015-11-11,3867.7099609375,34.63999938964844
2015-11-12,3814.2900390625,34.064998626708984
2015-11-13,3771.590087890625,33.79999923706055
2015-11-16,3828.4599609375,33.81999969482422
2015-11-17,3824.139892578125,34.724998474121094
2015-11-18,3886.260009765625,34.529998779296875
2015-11-19,3882.06005859375,34.67499923706055
2015-11-20,3897.449951171875,34.7400016784668
2015-11-23,3892.800048828125,34.67499923706055
2015-11-24,3897.669921875,34.33000183105469
2015-11-25,3897.570068359375,34.81999969482422
2015-11-26,3897.570068359375,35.185001373291016
2015-11-27,3900.739990234375,35.09000015258789
2015-11-30,3882.840087890625,35.2400016784668
2015-12-01,3924.6298828125,34.974998474121094
2015-12-02,3882.3798828125,34.88999938964844
2015-12-03,3826.739990234375,33.560001373291016
2015-12-04,3905.31005859375,33.5099983215332
2015-12-07,3878.31005859375,33.81999969482422
2015-12-08,3853.47998046875,33.185001373291016
2015-12-09,3823.89990234375,32.994998931884766
2015-12-10,3832.929931640625,32.904998779296875
2015-12-11,3759.090087890625,32.2599983215332
2015-12-14,3777.219970703125,31.584999084472656
2015-12-15,3817.360107421875,32.54499816894531
2015-12-16,3873.1201171875,32.57500076293945
2015-12-17,3815.4599609375,33.165000915527344
2015-12-18,3747.56005859375,32.709999084472656
2015-12-21,3777.14990234375,32.25
2015-12-22,3810.85009765625,32.33000183105469
2015-12-23,3858.469970703125,33.005001068115234
2015-12-24,3852.31005859375,33.005001068115234
2015-12-25,3852.31005859375,33.005001068115234
2015-12-28,3843.93994140625,32.69499969482422
2015-12-29,3885.550048828125,33.279998779296875
2015-12-30,3857.89990234375,33.095001220703125
2015-12-31,3821.60009765625,33.095001220703125
2016-01-04,3763.989990234375,31.75
2016-01-05,3771.570068359375,31.885000228881836
2016-01-06,3723.43994140625,31.5
2016-01-07,3635.2900390625,30.969999313354492
2016-01-08,3595.909912109375,30.440000534057617
2016-01-11,3598.969970703125,30.434999465942383
2016-01-12,3627.06005859375,30.735000610351562
2016-01-13,3536.919921875,30.905000686645508
2016-01-14,3596.030029296875,30.3799991607666
2016-01-15,3518.510009765625,29.6200008392334
2016-01-18,3518.510009765625,29.479999542236328
2016-01-19,3520.39990234375,29.969999313354492
2016-01-20,3479.75,28.979999542236328
2016-01-21,3497.93994140625,29.579999923706055
2016-01-22,3568.89990234375,30.34000015258789
2016-01-25,3513.110107421875,30.190000534057617
2016-01-26,3562.81005859375,30.46500015258789
2016-01-27,3524.330078125,30.625
2016-01-28,3544.1298828125,29.940000534057617
2016-01-29,3631.9599609375,30.594999313354492
2016-02-01,3630.4599609375,30.434999465942383
2016-02-02,3562.52001953125,29.674999237060547
2016-02-03,3581.530029296875,29.094999313354492
2016-02-04,3587.7099609375,29.264999389648438
2016-02-05,3521.60009765625,28.989999771118164
2016-02-08,3472.080078125,28.010000228881836
2016-02-09,3470.5,27.479999542236328
2016-02-10,3471.0400390625,28.049999237060547
2016-02-11,3428.989990234375,27.010000228881836
2016-02-12,3496.280029296875,27.719999313354492
2016-02-15,3496.280029296875,28.524999618530273
2016-02-16,3555.199951171875,28.395000457763672
2016-02-17,3614.159912109375,29.114999771118164
2016-02-18,3597.489990234375,29.145000457763672
2016-02-19,3597.919921875,28.860000610351562
2016-02-22,3649.919921875,29.4950008392334
2016-02-23,3604.679931640625,29.06999969482422
2016-02-24,3620.8701171875,28.3799991607666
2016-02-25,3662.840087890625,28.924999237060547
2016-02-26,3656.419921875,29.475000381469727
2016-02-29,3627.06005859375,29.68000030517578
2016-03-01,3713.699951171875,30.15999984741211
2016-03-02,3729.590087890625,30.3700008392334
2016-03-03,3743.02001953125,30.28499984741211
2016-03-04,3755.469970703125,30.55500030517578
2016-03-07,3759.050048828125,30.43000030517578
2016-03-08,3717.489990234375,30.200000762939453
2016-03-09,3736.919921875,30.315000534057617
2016-03-10,3737.739990234375,29.915000915527344
2016-03-11,3800.070068359375,30.875
2016-03-14,3795.530029296875,31.1200008392334
2016-03-15,3788.6201171875,30.704999923706055
2016-03-16,3810.090087890625,30.670000076293945
2016-03-17,3835.260009765625,30.454999923706055
2016-03-18,3852.14990234375,30.639999389648438
2016-03-21,3855.969970703125,30.565000534057617
2016-03-22,3853.179931640625,30.545000076293945
2016-03-23,3828.580078125,30.489999771118164
2016-03-24,3827.139892578125,29.954999923706055
2016-03-28,3829.260009765625,29.954999923706055
2016-03-29,3863.800048828125,30.104999542236328
2016-03-30,3881.010009765625,30.5
2016-03-31,3873.110107421875,30.15999984741211
2016-04-01,3897.659912109375,29.600000381469727
2016-04-04,3886.0,29.690000534057617
2016-04-05,3846.590087890625,28.979999542236328
2016-04-06,3888.409912109375,29.174999237060547
2016-04-07,3841.97998046875,28.875
2016-04-08,3852.719970703125,29.184999465942383
2016-04-11,3842.169921875,29.364999771118164
2016-04-12,3879.419921875,29.545000076293945
2016-04-13,3918.949951171875,30.514999389648438
2016-04-14,3920.030029296875,30.725000381469727
2016-04-15,3916.169921875,30.649999618530273
2016-04-18,3941.860107421875,30.760000228881836
2016-04-19,3954.010009765625,31.274999618530273
2016-04-20,3957.25,31.565000534057617
2016-04-21,3936.800048828125,31.665000915527344
2016-04-22,3937.0,31.559999465942383
2016-04-25,3929.8798828125,31.315000534057617
2016-04-26,3937.22998046875,31.389999389648438
2016-04-27,3944.02001953125,31.514999389648438
2016-04-28,3907.8798828125,31.475000381469727
2016-04-29,3888.1298828125,30.545000076293945
2016-05-02,3918.530029296875,30.639999389648438
2016-05-03,3884.6298828125,30.125
2016-05-04,3862.39990234375,29.729999542236328
2016-05-05,3862.39990234375,29.860000610351562
2016-05-06,3875.179931640625,29.844999313354492
2016-05-09,3878.139892578125,30.059999465942383
2016-05-10,3926.6298828125,30.334999084472656
2016-05-11,3891.1298828125,30.1299991607666
2016-05-12,3890.85009765625,29.895000457763672
2016-05-13,3858.169921875,30.104999542236328
2016-05-16,3896.360107421875,30.104999542236328
2016-05-17,3860.8798828125,30.0
2016-05-18,3862.25,30.209999084472656
2016-05-19,3847.969970703125,29.815000534057617
2016-05-20,3871.75,30.2549991607666
2016-05-23,3863.820068359375,30.030000686645508
2016-05-24,3916.77001953125,30.815000534057617
2016-05-25,3944.330078125,31.364999771118164
2016-05-26,3944.050048828125,31.479999542236328
2016-05-27,3961.669921875,31.59000015258789
2016-05-30,3961.669921875,31.655000686645508
2016-05-31,3957.949951171875,31.399999618530273
2016-06-01,3963.10009765625,31.145000457763672
2016-06-02,3974.760009765625,31.149999618530273
2016-06-03,3963.22998046875,30.799999237060547
2016-06-06,3982.739990234375,30.850000381469727
2016-06-07,3987.9599609375,31.260000228881836
2016-06-08,4001.97998046875,31.084999084472656
2016-06-09,3995.280029296875,30.760000228881836
2016-06-10,3958.679931640625,29.934999465942383
2016-06-13,3927.72998046875,29.329999923706055
2016-06-14,3920.929931640625,28.790000915527344
2016-06-15,3914.02001953125,28.854999542236328
2016-06-16,3926.929931640625,28.7549991607666
2016-06-17,3914.14990234375,29.040000915527344
2016-06-20,3936.909912109375,30.075000762939453
2016-06-21,3947.93994140625,30.290000915527344
2016-06-22,3941.449951171875,30.40999984741211
2016-06-23,3994.179931640625,31.03499984741211
2016-06-24,3850.699951171875,28.325000762939453
2016-06-27,3781.02001953125,27.4950008392334
2016-06-28,3849.050048828125,28.174999237060547
2016-06-29,3915.10009765625,28.90999984741211
2016-06-30,3968.2099609375,29.235000610351562
2016-07-01,3976.679931640625,29.415000915527344
2016-07-04,3976.679931640625,29.209999084472656
2016-07-05,3949.719970703125,28.75
2016-07-06,3972.260009765625,28.239999771118164
2016-07-07,3969.18994140625,28.43000030517578
2016-07-08,4029.75,28.9950008392334
2016-07-11,4043.489990234375,29.469999313354492
2016-07-12,4071.85009765625,29.940000534057617
2016-07-13,4072.77001953125,29.895000457763672
2016-07-14,4094.280029296875,30.290000915527344
2016-07-15,4090.489990234375,30.209999084472656
2016-07-18,4100.39990234375,30.1299991607666
2016-07-19,4094.610107421875,29.934999465942383
2016-07-20,4112.60986328125,30.280000686645508
2016-07-21,4097.81982421875,30.299999237060547
2016-07-22,4116.5,30.34000015258789
2016-07-25,4104.1298828125,30.350000381469727
2016-07-26,4105.56982421875,30.415000915527344
2016-07-27,4100.81005859375,30.6299991607666
2016-07-28,4107.75,30.315000534057617
2016-07-29,4114.509765625,30.540000915527344
2016-08-01,4109.27978515625,30.34000015258789
2016-08-02,4083.25,29.704999923706055
2016-08-03,4097.2998046875,29.709999084472656
2016-08-04,4099.2099609375,29.934999465942383
2016-08-05,4134.56005859375,30.395000457763672
2016-08-08,4131.18994140625,30.5049991607666
2016-08-09,4132.9599609375,30.924999237060547
2016-08-10,4122.64990234375,30.834999084472656
2016-08-11,4142.72021484375,31.18000030517578
2016-08-12,4139.6298828125,31.1299991607666
2016-08-15,4151.68994140625,31.1299991607666
2016-08-16,4129.68017578125,30.825000762939453
2016-08-17,4138.419921875,30.450000762939453
2016-08-18,4147.64013671875,30.6299991607666
2016-08-19,4142.22998046875,30.329999923706055
2016-08-22,4139.97021484375,30.25
2016-08-23,4148.16015625,30.559999465942383
2016-08-24,4126.64990234375,30.7450008392334
2016-08-25,4121.08984375,30.549999237060547
2016-08-26,4114.68017578125,30.780000686645508
2016-08-29,4136.75,30.645000457763672
2016-08-30,4129.33984375,30.96500015258789
2016-08-31,4120.2900390625,30.885000228881836
2016-09-01,4120.169921875,30.860000610351562
2016-09-02,4137.7001953125,31.475000381469727
2016-09-05,4137.7001953125,31.475000381469727
2016-09-06,4150.10986328125,31.399999618530273
2016-09-07,4150.509765625,31.594999313354492
2016-09-08,4141.4599609375,31.530000686645508
2016-09-09,4039.949951171875,31.235000610351562
2016-09-12,4099.47021484375,30.809999465942383
2016-09-13,4039.919921875,30.43000030517578
2016-09-14,4037.830078125,30.30500030517578
2016-09-15,4079.320068359375,29.795000076293945
2016-09-16,4063.969970703125,29.459999084472656
2016-09-19,4063.93994140625,29.790000915527344
2016-09-20,4065.199951171875,29.725000381469727
2016-09-21,4109.6298828125,29.899999618530273
2016-09-22,4136.41015625,30.579999923706055
2016-09-23,4112.68994140625,30.420000076293945
2016-09-26,4077.7099609375,29.8700008392334
2016-09-27,4104.18017578125,29.809999465942383
2016-09-28,4126.830078125,30.030000686645508
2016-09-29,4088.469970703125,30.03499984741211
2016-09-30,4121.06005859375,30.15999984741211
2016-10-03,4108.1298828125,30.15999984741211
2016-10-04,4088.169921875,30.40999984741211
2016-10-05,4107.39990234375,30.375
2016-10-06,4109.490234375,30.31999969482422
2016-10-07,4096.25,30.104999542236328
2016-10-10,4115.1201171875,30.479999542236328
2016-10-11,4063.919921875,30.31999969482422
2016-10-12,4068.919921875,30.21500015258789
2016-10-13,4056.449951171875,29.889999389648438
2016-10-14,4057.280029296875,30.375
2016-10-17,4045.070068359375,30.204999923706055
2016-10-18,4069.989990234375,30.600000381469727
2016-10-19,4079.5,30.684999465942383
2016-10-20,4074.179931640625,30.895000457763672
2016-10-21,4073.85009765625,30.875
2016-10-24,4093.219970703125,31.040000915527344
2016-10-25,4077.800048828125,30.9950008392334
2016-10-26,4070.760009765625,30.96500015258789
2016-10-27,4058.75,30.9950008392334
2016-10-28,4046.360107421875,30.96500015258789
2016-10-31,4045.889892578125,30.739999771118164
2016-11-01,4018.469970703125,30.360000610351562
2016-11-02,3992.760009765625,29.934999465942383
2016-11-03,3976.56005859375,29.864999771118164
2016-11-04,3970.02001953125,29.69499969482422
2016-11-07,4058.300048828125,30.225000381469727
2016-11-08,4075.610107421875,30.385000228881836
2016-11-09,4121.02978515625,30.725000381469727
2016-11-10,4129.4599609375,30.610000610351562
2016-11-11,4123.68994140625,30.46500015258789
2016-11-14,4123.81005859375,30.565000534057617
2016-11-15,4155.6201171875,30.674999237060547
2016-11-16,4150.2099609375,30.46500015258789
2016-11-17,4169.8701171875,30.610000610351562
2016-11-18,4160.580078125,30.3799991607666
2016-11-21,4191.68017578125,30.514999389648438
2016-11-22,4200.9501953125,30.6200008392334
2016-11-23,4204.490234375,30.4950008392334
2016-11-24,4204.490234375,30.610000610351562
2016-11-25,4221.02001953125,30.65999984741211
2016-11-28,4199.39013671875,30.325000762939453
2016-11-29,4205.990234375,30.614999771118164
2016-11-30,4195.72998046875,30.719999313354492
2016-12-01,4181.14990234375,30.540000915527344
2016-12-02,4182.81005859375,30.375
2016-12-05,4207.56982421875,30.780000686645508
2016-12-06,4222.0400390625,31.270000457763672
2016-12-07,4278.43994140625,31.674999237060547
2016-12-08,4288.10009765625,32.10499954223633
2016-12-09,4313.60986328125,32.244998931884766
2016-12-12,4308.93994140625,32.244998931884766
2016-12-13,4337.85986328125,32.61000061035156
2016-12-14,4302.93017578125,32.375
2016-12-15,4319.83984375,32.665000915527344
2016-12-16,4312.39990234375,32.7599983215332
2016-12-19,4321.02001953125,32.7599983215332
2016-12-20,4337.35986328125,32.95000076293945
2016-12-21,4326.85009765625,32.91999816894531
2016-12-22,4319.330078125,32.8849983215332
2016-12-23,4325.169921875,32.935001373291016
2016-12-27,4334.93017578125,32.98500061035156
2016-12-28,4299.4501953125,32.994998931884766
2016-12-29,4298.39013671875,32.93000030517578
2016-12-30,4278.66015625,33.08000183105469
2017-01-02,4278.66015625,33.29499816894531
2017-01-03,4315.080078125,33.345001220703125
2017-01-04,4340.75,33.34000015258789
2017-01-05,4337.4501953125,33.3849983215332
2017-01-06,4354.0498046875,33.44499969482422
2017-01-09,4338.6201171875,33.31999969482422
2017-01-10,4338.64013671875,33.28499984741211
2017-01-11,4351.31982421875,33.279998779296875
2017-01-12,4342.08984375,33.084999084472656
2017-01-13,4350.10986328125,33.474998474121094
2017-01-16,4350.10986328125,33.17499923706055
2017-01-17,4337.2001953125,33.04999923706055
2017-01-18,4345.56982421875,33.13999938964844
2017-01-19,4329.9599609375,33.08000183105469
2017-01-20,4344.669921875,33.17499923706055
2017-01-23,4333.10009765625,32.91999816894531
2017-01-24,4361.56005859375,33.01499938964844
2017-01-25,4396.56982421875,33.47999954223633
2017-01-26,4393.43017578125,33.38999938964844
2017-01-27,4389.85009765625,33.25
2017-01-30,4363.669921875,32.845001220703125
2017-01-31,4359.81005859375,32.54999923706055
2017-02-01,4362.10009765625,32.779998779296875
2017-02-02,4364.85009765625,32.79999923706055
2017-02-03,4396.9501953125,32.9900016784668
2017-02-06,4387.669921875,32.63999938964844
2017-02-07,4388.8701171875,32.59000015258789
2017-02-08,4393.31005859375,32.60499954223633
2017-02-09,4419.39990234375,33.02000045776367
2017-02-10,4435.419921875,32.974998474121094
2017-02-13,4459.830078125,33.33000183105469
2017-02-14,4478.97998046875,33.33000183105469
2017-02-15,4501.990234375,33.5
2017-02-16,4498.56005859375,33.3650016784668
2017-02-17,4506.2001953125,33.349998474121094
2017-02-20,4506.2001953125,33.3849983215332
2017-02-21,4533.4599609375,33.654998779296875
2017-02-22,4528.97021484375,33.689998626708984
2017-02-23,4531.39013671875,33.625
2017-02-24,4539.25,33.32500076293945
2017-02-27,4544.509765625,33.345001220703125
2017-02-28,4532.93017578125,33.459999084472656
2017-03-01,4595.72998046875,34.15999984741211
2017-03-02,4569.169921875,34.130001068115234
2017-03-03,4571.60009765625,34.33000183105469
2017-03-06,4556.72021484375,34.16999816894531
2017-03-07,4543.75,34.125
2017-03-08,4534.68017578125,34.17499923706055
2017-03-09,4538.35986328125,34.404998779296875
2017-03-10,4553.27978515625,34.46500015258789
2017-03-13,4556.43994140625,34.439998626708984
2017-03-14,4541.259765625,34.279998779296875
2017-03-15,4579.43994140625,34.23500061035156
2017-03-16,4572.16015625,34.54499816894531
2017-03-17,4566.169921875,34.595001220703125
2017-03-20,4557.1201171875,34.540000915527344
2017-03-21,4500.97998046875,34.47999954223633
2017-03-22,4509.64990234375,34.375
2017-03-23,4504.919921875,34.69499969482422
2017-03-24,4501.10986328125,34.6150016784668
2017-03-27,4496.52978515625,34.55500030517578
2017-03-28,4529.169921875,34.82500076293945
2017-03-29,4535.009765625,34.93000030517578
2017-03-30,4548.4599609375,35.040000915527344
2017-03-31,4538.2099609375,35.220001220703125
2017-04-03,4530.97998046875,34.97999954223633
2017-04-04,4534.25,35.07500076293945
2017-04-05,4520.85986328125,34.94499969482422
2017-04-06,4530.93017578125,35.150001525878906
2017-04-07,4527.2001953125,35.224998474121094
2017-04-10,4530.56982421875,35.03499984741211
2017-04-11,4524.7099609375,34.95500183105469
2017-04-12,4507.759765625,34.900001525878906
2017-04-13,4477.06982421875,34.709999084472656
2017-04-17,4515.64990234375,34.709999084472656
2017-04-18,4502.66015625,34.33000183105469
2017-04-19,4495.56005859375,34.459999084472656
2017-04-20,4529.64990234375,34.64500045776367
2017-04-21,4515.89990234375,34.650001525878906
2017-04-24,4564.93017578125,36.06999969482422
2017-04-25,4592.740234375,36.125
2017-04-26,4590.56005859375,36.04499816894531
2017-04-27,4593.56982421875,35.650001525878906
2017-04-28,4584.81982421875,35.63999938964844
2017-05-01,4592.77978515625,35.63999938964844
2017-05-02,4598.240234375,35.88999938964844
2017-05-03,4593.31982421875,35.970001220703125
2017-05-04,4596.240234375,36.45000076293945
2017-05-05,4615.08984375,36.75
2017-05-08,4615.72998046875,36.650001525878906
2017-05-09,4611.2099609375,36.70500183105469
2017-05-10,4618.18994140625,36.70000076293945
2017-05-11,4609.68994140625,36.51499938964844
2017-05-12,4602.9599609375,36.709999084472656
2017-05-15,4625.509765625,36.83000183105469
2017-05-16,4623.259765625,36.88999938964844
2017-05-17,4540.580078125,36.29499816894531
2017-05-18,4557.41015625,36.040000915527344
2017-05-19,4588.35009765625,36.29499816894531
2017-05-22,4612.1201171875,36.279998779296875
2017-05-23,4620.7001953125,36.48500061035156
2017-05-24,4632.3701171875,36.380001068115234
2017-05-25,4653.58984375,36.345001220703125
2017-05-26,4655.64990234375,36.30500030517578
2017-05-29,4655.64990234375,36.33000183105469
2017-05-30,4650.759765625,36.165000915527344
2017-05-31,4649.33984375,36.11000061035156
2017-06-01,4685.10986328125,36.279998779296875
2017-06-02,4702.56005859375,36.529998779296875
2017-06-05,4697.0,36.529998779296875
2017-06-06,4683.9599609375,36.165000915527344
2017-06-07,4692.2900390625,36.095001220703125
2017-06-08,4693.669921875,36.2599983215332
2017-06-09,4689.7900390625,36.4900016784668
2017-06-12,4685.5400390625,36.095001220703125
2017-06-13,4707.8798828125,36.21500015258789
2017-06-14,4703.52978515625,36.11000061035156
2017-06-15,4693.85986328125,35.66999816894531
2017-06-16,4695.22998046875,35.755001068115234
2017-06-19,4734.47998046875,36.20000076293945
2017-06-20,4702.81982421875,35.970001220703125
2017-06-21,4700.5,35.92499923706055
2017-06-22,4698.39990234375,35.915000915527344
2017-06-23,4705.72998046875,35.79999923706055
2017-06-26,4707.27001953125,35.98500061035156
2017-06-27,4669.27001953125,35.775001525878906
2017-06-28,4711.330078125,35.755001068115234
2017-06-29,4670.9599609375,35.04999923706055
2017-06-30,4678.35986328125,34.81999969482422
2017-07-03,4689.60986328125,35.25
2017-07-04,4689.60986328125,35.13999938964844
2017-07-05,4697.33984375,35.19499969482422
2017-07-06,4655.02001953125,35.01499938964844
2017-07-07,4684.8798828125,35.04999923706055
2017-07-10,4689.25,35.18000030517578
2017-07-11,4685.64013671875,35.04499816894531
2017-07-12,4720.27978515625,35.54999923706055
2017-07-13,4729.25,35.70000076293945
2017-07-14,4751.43017578125,35.689998626708984
2017-07-17,4751.330078125,35.584999084472656
2017-07-18,4754.27001953125,35.209999084472656
2017-07-19,4780.25,35.380001068115234
2017-07-20,4779.83984375,35.3650016784668
2017-07-21,4778.06982421875,34.92499923706055
2017-07-24,4773.10009765625,34.95000076293945
2017-07-25,4787.0400390625,35.17499923706055
2017-07-26,4788.41015625,35.31999969482422
2017-07-27,4784.259765625,35.35499954223633
2017-07-28,4778.02001953125,35.10499954223633
2017-07-31,4774.56005859375,34.94499969482422
2017-08-01,4786.27001953125,35.189998626708984
2017-08-02,4789.5400390625,35.0099983215332
2017-08-03,4779.990234375,35.095001220703125
2017-08-04,4789.10986328125,35.53499984741211
2017-08-07,4797.1298828125,35.505001068115234
2017-08-08,4786.1201171875,35.60499954223633
2017-08-09,4784.93994140625,35.11000061035156
2017-08-10,4717.39990234375,34.72999954223633
2017-08-11,4723.72998046875,34.47999954223633
2017-08-14,4771.43017578125,34.93000030517578
2017-08-15,4770.14990234375,35.060001373291016
2017-08-16,4778.27978515625,35.2599983215332
2017-08-17,4704.72998046875,35.04999923706055
2017-08-18,4696.22021484375,34.8849983215332
2017-08-21,4701.81982421875,34.64500045776367
2017-08-22,4748.72998046875,34.9900016784668
2017-08-23,4732.759765625,34.81999969482422
2017-08-24,4723.02978515625,34.8650016784668
2017-08-25,4731.4599609375,34.83000183105469
2017-08-28,4733.97021484375,34.619998931884766
2017-08-29,4738.6201171875,34.334999084472656
2017-08-30,4761.72021484375,34.47999954223633
2017-08-31,4789.18017578125,34.665000915527344
2017-09-01,4798.990234375,34.8849983215332
2017-09-04,4798.990234375,34.7400016784668
2017-09-05,4762.75,34.665000915527344
2017-09-06,4777.68994140625,34.78499984741211
2017-09-07,4777.93017578125,34.904998779296875
2017-09-08,4771.02001953125,34.904998779296875
2017-09-11,4822.7998046875,35.3849983215332
2017-09-12,4839.31005859375,35.54999923706055
2017-09-13,4843.0400390625,35.650001525878906
2017-09-14,4839.2900390625,35.69499969482422
2017-09-15,4848.83984375,35.0
2017-09-18,4856.080078125,35.15999984741211
2017-09-19,4861.52001953125,35.150001525878906
2017-09-20,4864.60986328125,35.13999938964844
2017-09-21,4849.9501953125,35.30500030517578
2017-09-22,4853.2001953125,35.314998626708984
2017-09-25,4842.41015625,35.279998779296875
2017-09-26,4843.14013671875,35.22999954223633
2017-09-27,4862.93017578125,35.43000030517578
2017-09-28,4869.81005859375,35.52000045776367
2017-09-29,4887.97021484375,35.82500076293945
2017-10-02,4906.919921875,35.91999816894531
2017-10-03,4917.72998046875,35.91999816894531
2017-10-04,4924.18994140625,35.82500076293945
2017-10-05,4952.85009765625,36.025001525878906
